system_id,RetirementSystemName,NumberofPlans,NumberofEmployers,fy,fund_id,actives_tot,InactiveVestedMembers,InactiveNonVested,beneficiaries_tot,beneficiaries_ServiceRetirees,beneficiaries_survivors,beneficiaries_SpousalSurvivors,beneficiaries_other,DROPMembers,OtherMembers,TotMembership,BegMktAssets_net,contrib_EE_regular,contrib_ER_regular,contrib_ER_state,contrib_EE_PurchaseService,contrib_EE_other,contrib_ER_other,contrib_other,contrib_tot,FairValueChange_investments,FairValueChange_RealEstate,income_interest,income_dividends,income_InterestAndDividends,income_RealEstate,income_PrivateEquity,income_alternatives,income_international,income_OtherInvestments,expense_RealEstate,expense_PrivateEquity,expense_alternatives,expense_OtherInvestments,expense_investments,income_SecuritiesLending,expense_SecuritiesLending,income_SecuritiesLendingRebate,income_OtherAdditions,income_net,expense_TotBenefits,expense_RetBenefits,expense_DisabilityBenefits,expense_DeathBenefits,expense_DROPBenefits,expense_SurvivorBenefits,expense_COLABenefits,expense_LumpSumBenefits,expense_OtherBenefits,expense_refunds,expense_AdminExpenses,expense_Depreciation,expense_OtherDeductions,expense_net,adjustment_MktAssets,MktAssets_net,ppd_system_directory_listed,RetirementSystemDesc,sys_DataStartYear,sys_DataEndYear,RetirementSystemStateAbbrev,Source,L
65,New Mexico Public Employees Retirement Association,4,729,2016,64,57617,12341,,37116,,,,,,,107074,14439808,259793,327870,3150,7904,,,,598717,-228586,,116624,172817,289441,,,,,30976,,,,-46106,,,-358,,662,647332,-1040024,-1040024,,,,,,,,-44998,-10889,,,-1095910,,14003678,1,"PERA of New Mexico administers pension and other benefits for substantially all public employees in the state except teachers, who belong to the Educational Retirement Board. PERA administers four plans: the Public Employees Retirement Fund, whose active members comprise approximately 90% of all active members; and plans for judges, magistrates, and volunteer firefighters.",2001,2022,NM,2014 PERA CAFR p 45,
65,New Mexico Public Employees Retirement Association,4,729,2017,64,56830,15607,,38761,,,,,,,111198,14003678,267178,338280,750,7890,,,,614098,1256413,,123121,164439,287560,,,,,29363,,,,-57118,,,-641,,456,2134297,-1100912,-1100912,,,,,,,,-44407,-12796,,,-1156950,6135,14987160,1,"PERA of New Mexico administers pension and other benefits for substantially all public employees in the state except teachers, who belong to the Educational Retirement Board. PERA administers four plans: the Public Employees Retirement Fund, whose active members comprise approximately 90% of all active members; and plans for judges, magistrates, and volunteer firefighters.",2001,2022,NM,2014 PERA CAFR p 45,
65,New Mexico Public Employees Retirement Association,4,729,2018,64,56542,16849,,39673,,,,,,,113064,14987160,275840,325455,750,9220,,,,611264,703652,,139686,163093,302780,,,,,69417,,,,-61904,,,-536,,2185,1630302,-1150273,-1150273,,,,,,,,-50352,-14205,,,-1213451,-774,15403193,1,"PERA of New Mexico administers pension and other benefits for substantially all public employees in the state except teachers, who belong to the Educational Retirement Board. PERA administers four plans: the Public Employees Retirement Fund, whose active members comprise approximately 90% of all active members; and plans for judges, magistrates, and volunteer firefighters.",2001,2022,NM,2014 PERA CAFR p 45,
65,New Mexico Public Employees Retirement Association,4,729,2019,64,56859,18363,,41189,,,,,,,116411,15403193,276315,345644,7658,,,,,629617,585978,,156167,152708,308875,,,,,109745,,,,-64447,,,-501,,2057,1574701,-1209322,-1209322,,,,,,,,-54493,-13690,,,-1277505,,15631102,1,"PERA of New Mexico administers pension and other benefits for substantially all public employees in the state except teachers, who belong to the Educational Retirement Board. PERA administers four plans: the Public Employees Retirement Fund, whose active members comprise approximately 90% of all active members; and plans for judges, magistrates, and volunteer firefighters.",2001,2022,NM,2014 PERA CAFR p 45,
65,New Mexico Public Employees Retirement Association,4,729,2020,64,56530,20059,,42464,,,,,,,119053,15631102,292210,373501,1650,7376,,,,674737,-463502,,122845,121059,243904,,,,,55769,,,,-65113,,,-461,,56646,505091,-1273861,-1273861,,,,,,,,-44911,-14496,,,-1333268,,14874762,1,"PERA of New Mexico administers pension and other benefits for substantially all public employees in the state except teachers, who belong to the Educational Retirement Board. PERA administers four plans: the Public Employees Retirement Fund, whose active members comprise approximately 90% of all active members; and plans for judges, magistrates, and volunteer firefighters.",2001,2022,NM,2014 PERA CAFR p 45,
65,New Mexico Public Employees Retirement Association,4,729,2021,64,57017,21368,,43729,,,,,,,122114,14874762,301063,384759,3150,10979,,,,699951,3521399,,61910,114097,176007,,,,,233654,,,,-86747,,,-301,,1991,4547997,-1334410,-1334410,,,,,,,,-40405,-12886,,,-1387701,,18035058,1,"PERA of New Mexico administers pension and other benefits for substantially all public employees in the state except teachers, who belong to the Educational Retirement Board. PERA administers four plans: the Public Employees Retirement Fund, whose active members comprise approximately 90% of all active members; and plans for judges, magistrates, and volunteer firefighters.",2001,2022,NM,2014 PERA CAFR p 45,
65,New Mexico Public Employees Retirement Association,4,729,2022,64,55815,25184,,44850,,,,,,,125849,18035058,316909,401012,25564,12440,,,,755925,-1136116,,63801,86450,150251,,,,,319969,,,,-89760,,,-240,,2776,4338,-1387986,-1387986,,,,,,,,-57591,-16207,,,-1461784,,16577612,1,"PERA of New Mexico administers pension and other benefits for substantially all public employees in the state except teachers, who belong to the Educational Retirement Board. PERA administers four plans: the Public Employees Retirement Fund, whose active members comprise approximately 90% of all active members; and plans for judges, magistrates, and volunteer firefighters.",2001,2022,NM,2014 PERA CAFR p 45,
66,New Mexico Educational Retirement Board,1,230,2001,65,60155,4800,13401,22191,19930,1681,,,,,87146,7540174,150068,161524,,,,,,311593,-978573,,142567,31143,173710,,,,,,,,,,-4790,39773,-37826,-37184,3689,-492425,-340596,-335155,-5440,,,,,,,-23684,-3518,,-12950,-380747,,6667002,1,"ERB of New Mexico administers pension and other benefits for certificated employees of public school districts, state colleges and universities, and educational state agencies.",2001,2022,NM,2014 ERB CAFR p 30,
66,New Mexico Educational Retirement Board,1,230,2002,65,61091,5217,14714,23052,20699,1764,,,,,89360,6667002,151378,173863,,,,,,325242,-746928,,128990,36925,165914,,,,,,,,,,-4292,22250,-19657,-19247,3450,-254021,-367495,-362446,-5048,,,,,,,-20104,-3622,,-8404,-399625,,6013356,1,"ERB of New Mexico administers pension and other benefits for certificated employees of public school districts, state colleges and universities, and educational state agencies.",2001,2022,NM,2014 ERB CAFR p 30,
66,New Mexico Educational Retirement Board,1,230,2003,65,62614,5391,15686,24085,21620,1867,,,,,92090,6013356,154427,179010,,,,,,333437,16156,,105911,43844,149755,,,,,,,,,,-6621,12679,-11040,-10670,4344,498710,-396082,-390932,-5150,,,,,,,-21132,-4287,,-7206,-428708,,6083359,1,"ERB of New Mexico administers pension and other benefits for certificated employees of public school districts, state colleges and universities, and educational state agencies.",2001,2022,NM,2014 ERB CAFR p 30,
66,New Mexico Educational Retirement Board,1,230,2004,65,62901,5955,17672,24947,22363,1955,,,,,93803,6083359,162119,189325,,,,,,351444,794214,,83352,58247,141599,,,,,,,,,,-13474,9195,-7515,-7208,4201,1279573,-422418,-416862,-5556,,,,,,,-21860,-2583,,-4525,-451386,,6911545,1,"ERB of New Mexico administers pension and other benefits for certificated employees of public school districts, state colleges and universities, and educational state agencies.",2001,2022,NM,2014 ERB CAFR p 30,
66,New Mexico Educational Retirement Board,1,230,2005,65,63362,6340,19088,26100,23397,2044,,,,,95802,6911545,169099,197873,,,,,,366972,486788,,102485,81065,183550,,,,,,,,,,-15495,20022,-18758,-18446,4033,1027112,-454983,-449037,-5947,,,,,,,-23444,-5321,,-3770,-487519,,7451138,1,"ERB of New Mexico administers pension and other benefits for certificated employees of public school districts, state colleges and universities, and educational state agencies.",2001,2022,NM,2014 ERB CAFR p 30,
66,New Mexico Educational Retirement Board,1,230,2006,65,61829,8369,21581,28539,25648,2212,,,,,98737,7451138,178221,226479,,,,,,404700,716078,,106551,79518,186069,,,,,,,,,,-17074,45167,-43022,-42739,3867,1295785,-494097,-487913,-6184,,,,,,,-24063,-5231,,-4243,-527633,,8219290,1,"ERB of New Mexico administers pension and other benefits for certificated employees of public school districts, state colleges and universities, and educational state agencies.",2001,2022,NM,2014 ERB CAFR p 30,
66,New Mexico Educational Retirement Board,1,230,2007,65,62687,8298,21644,29969,26955,2311,,,,,100954,8219290,189391,255853,,,,,,445244,1177440,,116890,84404,201294,,,,,,,,,,-20836,70513,-68186,-67854,4331,1809800,-540144,-533924,-6220,,,,,,,-23335,-5625,,-4190,-573294,,9455796,1,"ERB of New Mexico administers pension and other benefits for certificated employees of public school districts, state colleges and universities, and educational state agencies.",2001,2022,NM,2014 ERB CAFR p 30,
66,New Mexico Educational Retirement Board,1,230,2008,65,63698,8408,21574,31192,28064,2409,,,,,103298,9455796,201916,290846,,,,,,492762,-785485,,158600,73576,232177,,,,,,,,,,-20393,64146,-58282,-57444,3662,-71413,-578776,-572192,-6584,,,,,,,-23730,-6089,,-5745,-614339,,8770044,1,"ERB of New Mexico administers pension and other benefits for certificated employees of public school districts, state colleges and universities, and educational state agencies.",2001,2022,NM,2014 ERB CAFR p 30,
66,New Mexico Educational Retirement Board,1,230,2009,65,63819,8459,22115,32496,29234,2517,,,,,104774,8770044,212014,323687,,,,,,535700,-1724902,,114364,82815,197179,,,,,,,,,,-16775,19017,-14244,-13565,3696,-1000329,-617705,-610664,-7041,,,,,,,-24052,-8672,,-5635,-656064,,7113652,1,"ERB of New Mexico administers pension and other benefits for certificated employees of public school districts, state colleges and universities, and educational state agencies.",2001,2022,NM,2014 ERB CAFR p 30,
66,New Mexico Educational Retirement Board,1,230,2010,65,63295,9054,22782,33747,30377,2611,,,,,106096,7113652,250667,313276,,,,,,563943,1095258,,109221,73935,183156,,,,,,,,,,-31802,1799,-89,155,3109,1815372,-656233,-648962,-7271,,,,,,,-24574,-11488,,-4206,-696500,,8232523,1,"ERB of New Mexico administers pension and other benefits for certificated employees of public school districts, state colleges and universities, and educational state agencies.",2001,2022,NM,2014 ERB CAFR p 30,
66,New Mexico Educational Retirement Board,1,230,2011,65,61673,9333,23678,35457,31974,2709,,,,,106463,8232523,247408,308368,,,,,,555776,1396479,,84798,97207,182005,,,,,,,,,,-35248,1071,188,377,4033,2104305,-701772,-694153,-7618,,,,,,,-29287,-11407,,-5800,-748265,,9588563,1,"ERB of New Mexico administers pension and other benefits for certificated employees of public school districts, state colleges and universities, and educational state agencies.",2001,2022,NM,2014 ERB CAFR p 30,
66,New Mexico Educational Retirement Board,1,230,2012,65,60855,9648,24384,37336,33741,2809,,,,,107839,9588563,289852,253845,,,,,,543697,-565,,57717,114419,172136,,,,,,,,,,-10965,85,70,92,3062,707520,-754555,-746494,-8061,,,,,,,-34520,-11986,,-6061,-807121,,9488961,1,"ERB of New Mexico administers pension and other benefits for certificated employees of public school districts, state colleges and universities, and educational state agencies.",2001,2022,NM,2014 ERB CAFR p 30,
66,New Mexico Educational Retirement Board,1,230,2013,65,61177,8615,25482,40310,40310,,,,,,110102,9488961,248785,299658,,,,,,548443,837193,,47710,147230,194940,,,,,,,,,,-15421,,,,1898,1567053,-811665,-803253,-8412,,,,,,,-35883,-10986,,-5781,-864315,,10191699,1,"ERB of New Mexico administers pension and other benefits for certificated employees of public school districts, state colleges and universities, and educational state agencies.",2001,2022,NM,2014 ERB CAFR p 30,
66,New Mexico Educational Retirement Board,1,230,2014,65,61173,9113,27476,42246,42246,,,,,,112532,10191699,268694,362463,,,,,,631157,1278664,,41809,137618,179427,,,,,,,,,,-13720,,,,2681,2078209,-868291,-859575,-8716,,,,,,,-34562,-16618,,-4361,-923832,,11346076,1,"ERB of New Mexico administers pension and other benefits for certificated employees of public school districts, state colleges and universities, and educational state agencies.",2001,2022,NM,2014 ERB CAFR p 30,
66,New Mexico Educational Retirement Board,1,230,2015,65,60998,9513,31535,44043,44043,,,,,,114554,11346076,292822,395130,,,,,,687952,308404,,37823,95181,133004,,,,,,,,,,-18078,,,,8147,1119429,-920755,-911833,-8923,,,,,,,-32313,-10598,,-4115,-967781,,11497723,1,"ERB of New Mexico administers pension and other benefits for certificated employees of public school districts, state colleges and universities, and educational state agencies.",2001,2022,NM,2014 ERB CAFR p 30,
66,New Mexico Educational Retirement Board,1,230,2016,65,60057,10219,34009,45797,45797,,,,,,116073,11497723,293848,396989,,,,,,690837,326027,,87189,39238,126427,,,,,,,,,,-87883,,,,2098,1057506,-973704,-973704,,,,,,,,-34988,-9661,,-4039,-1022391,,11532838,1,"ERB of New Mexico administers pension and other benefits for certificated employees of public school districts, state colleges and universities, and educational state agencies.",2001,2022,NM,2014 ERB CAFR p 30,
66,New Mexico Educational Retirement Board,1,230,2017,65,59495,10581,36098,47340,47340,,,,,,117416,11532838,292809,395844,,,,,,688653,1324655,,39013,86184,125198,,,,,,,,,,-103106,,,,3642,2039041,-1019330,-1019330,,,,,,,,-30456,-9848,,-2888,-1062524,,12509356,1,"ERB of New Mexico administers pension and other benefits for certificated employees of public school districts, state colleges and universities, and educational state agencies.",2001,2022,NM,2014 ERB CAFR p 30,
66,New Mexico Educational Retirement Board,1,230,2018,65,60358,10621,36891,48919,48919,,,,,,119898,12509356,287324,388724,,,,,,676048,845832,,41429,97084,138513,,,,,,,,,,-84214,,,,2116,1578295,-1069597,-1069597,,,,,,,,-34077,-9908,,-3767,-1117350,,12970301,1,"ERB of New Mexico administers pension and other benefits for certificated employees of public school districts, state colleges and universities, and educational state agencies.",2001,2022,NM,2014 ERB CAFR p 30,
66,New Mexico Educational Retirement Board,1,230,2019,65,60197,11436,39703,50197,50197,,,,,,121830,12970301,300652,406549,,,,,2790,709991,1009667,,42330,99945,142276,,,,,,,,,,-114060,,,,487,1748361,-1122274,-1122274,,,,,,,,-37923,-9326,,-4448,-1173971,,13544691,1,"ERB of New Mexico administers pension and other benefits for certificated employees of public school districts, state colleges and universities, and educational state agencies.",2001,2022,NM,2014 ERB CAFR p 30,
